site_id,county_fips,name,city,zip,n_rows,unresolved
S07867,47157,"The West Clinic, PC dba West Cancer Center",Germantown,38138,4,0
S07868,47157,"The West Clinic, PLCC dba West Cancer Center",Germantown,38138,1,0
S07869,47157,"The West Clinic, PLLC dba West Cancer Center",Germantown,38138,10,0
S07870,47157,The West Clinic - Wolf River,Germantown,38138,6,0
S07871,47157,University of Tennessee Health Science Center,Memphis,38163,1,0
S07872,47157,University of Tennessee -- Memphis,Memphis,38163,1,0
S07873,47157,West Cancer Center,Germantown,38138,5,0
S07874,47157,West Cancer Center and Research Institute,Germantown,38138,3,0
S07875,47157,West Cancer Center & Research Institute,Germantown,38138,2,0
S07876,47157,West Cancer Center & Research Institute - East Campus,Germantown,38138,1,0
S07877,47157,West Cancer Centre,Germantown,38138,1,0
S07878,47161,Tennessee Oncology,Nashville,37023,1,0
S07879,47163,Ballad Health Cancer Care - Kingsport,Kingsport,37660,3,0
S07880,47163,Ballad Health Cancer Center Kingsport,Kingsport,37660,1,0
S07881,47163,Bristol Regional Medical Center,Bristol,37620,1,0
S07882,47163,Wellmont Holston Valley Hospital and Medical Center,Kingsport,37660,1,0
S07883,47165,Tennessee Oncology Hendersonville,Hendersonville,37075,1,0
S07884,47165,"Tennessee Oncology, PLLC - Gallatin",Gallatin,37066,4,0
S07885,47165,"Tennessee Oncology, PLLC-Hendersonville",Hendersonville,37075,2,0
S07886,47179,Regional Cancer Center at Johnson City Medical Center,Johnson City,37604,3,0
S07887,47187,Research Site,Franklin,37067,2,1
S07888,47187,Tennessee Oncology,Franklin,37067,1,0
S07889,47187,Tennessee Oncology - Franklin Clinic,Franklin,37067,1,0
S07890,47187,"Tennessee Oncology, PLLC - Franklin",Franklin,37067,4,0
S07891,47187,"Tennessee Oncology, PLLC- Franklin Proton Center",Franklin,37067,1,0
S07892,47187,"Tennessee Oncology, PLLC - Proton Center",Franklin,37067,1,0
S07893,47187,Vanderbilt-Ingram Cancer Center at Franklin,Franklin,37067,1,0
S07894,47187,Vanderbilt-Ingram Cancer Center Cool Springs,Franklin,37067,2,0
S07895,47189,Clinical Trial Site,Mount Juliet,37122,1,0
S07896,47189,"Tennessee Oncology, PLLC - Lebanon",Lebanon,37090,5,0
S07897,47189,"Tennessee Oncology, PLLC - Mount Juliet",Mount Juliet,37122,4,0
S07898,47189,"Tennesseee Oncology, PLLC - Mount Juliet",Mount Juliet,37122,1,0
S07899,48001,Research Site,Palestine,75801,1,1
S07900,48001,Texas Oncology-Northeast Texas,Palestine,75801,4,0
S07901,48001,Texas Oncology - Palestine Cancer Center,Palestine,75801,2,0
S07902,48009,Texas Oncology - West Texas,Wichita Falls,76310,5,0
S07903,48027,Baylor Scott and White Health,Temple,76508,2,0
S07904,48027,Baylor Scott and White Medical Center,Temple,76508,1,0
S07905,48027,Baylor Scott and White Research Institute,Dallas,,1,0
S07906,48027,Baylor Scott & White Health,Temple,76508,2,0
S07907,48027,Baylor Scott & White Medical Center,Temple,76508,2,0
S07908,48027,Baylor Scott & White Medical Center - Temple,Temple,76508,2,0
S07909,48027,Baylor Scott & White Vasicek Cancer Treatment Center,Temple,76508,1,0
S07910,48027,Scott and White Memorial Hospital,Temple,76508,10,0
S07911,48029,Site 01,San Antonio,78229,3,1
S07912,48029,013,San Antonio,78229,1,0
S07913,48029,057,San Antonio,78240,1,0
S07914,48029,Audie L Murphy VA Hospital,San Antonio,78229,1,0
S07915,48029,Avenzo Therapeutics Recruiting Site,San Antonio,78229,2,0
S07916,48029,Baptist M&S Imaging (Medical Center,San Antonio,78229,1,0
S07917,48029,Biotheryx Investigative Site,San Antonio,78229,1,0
S07918,48029,Brooke Army Medical Center,Fort Sam Houston,78234,1,0
S07919,48029,Children's Hospital of San Antonio,San Antonio,78207,3,0
S07920,48029,Clinical Study Site,San Antonio,78229,1,0
S07921,48029,Clinical Trial Site,San Antonio,78229,2,0
S07922,48029,Context Investigational Site,San Antonio,78229,2,0
S07923,48029,D3 Bio,San Antonio,78229,1,0
S07924,48029,Dren Investigational Site,San Antonio,78229,1,0
S07925,48029,Exelixis,San Antonio,78229,3,0
S07926,48029,GSK Investigational Site,San Antonio,78229,5,0
S07927,48029,Investigative Site US063,San Antonio,78240,1,0
S07928,48029,Jason Bates at University of Texas Health Science Center,San Antonio,78229,1,0
S07929,48029,Mays Cancer Center,San Antonio,78229,5,0
S07930,48029,Mays Cancer Center at University of Texas Health at San Antonio,San Antonio,78229,1,0
S07931,48029,Mays Cancer Center at University of Texas Health San Antonio MD Anderson Cencer Center,San Antonio,78229,1,0
S07932,48029,Mays Cancer Center; University of Texas Health San Antonio,Houston,78229,2,0
S07933,48029,"Mays Cancer Center / University of Texas, San Antonio",San Antonio,78229,1,0
S07934,48029,"Mays Cancer Center, UT Health San Antonio",San Antonio,78229,2,0
S07935,48029,MCOA Eye Associates,San Antonio,78240,1,0
S07936,48029,Methodist Children's Hospital of South Texas,San Antonio,78229,2,0
S07937,48029,"Methodist HealthCare System of San Antonio Clinical Trials Office, Texas Transplant Institute",San Antonio,78229,1,0
S07938,48029,New Experimental Therapeutics of San Antonio LLC,San Antonio,78229,2,0
S07939,48029,New Experimental Therapeutics of San Antonio - NEXT Oncology,San Antonio,78229,1,0
S07940,48029,NEXT,San Antonio,78229,1,0
S07941,48029,NEXT Oncology,San Antonio,78229,59,0
S07942,48029,Next Oncology - Oncology,San Antonio,78229,2,0
S07943,48029,NEXT Oncology San Antonio,San Antonio,78229,12,0
S07944,48029,NEXT San Antonio,San Antonio,78229,8,0
S07945,48029,NEXT Texas LLC - San Antonio,San Antonio,78229,2,0
S07946,48029,"NEXT Virginia, LLC",San Antonio,78229,1,0
S07947,48029,Normunity Investigational Site,San Antonio,78229,1,0
S07948,48029,Ohio State University-Telemedicine,San Antonio,78229,1,0
S07949,48029,PHN-012-001 Site,San Antonio,78229,1,0
S07950,48029,Research,San Antonio,78229,2,0
S07951,48029,Research Site,San Antonio,78229,13,1
S07952,48029,San Antonio Methodist TX Transplant Physicians Group,San Antonio,78229,1,0
S07953,48029,Sarah Cannon Transplant and Cellular Therapy Methodist Hospital,San Antonio,78229,1,0
S07954,48029,SCRI,San Antonio,78229,1,0
S07955,48029,South Texas Accelerated Research Therapeutics,San Antonio,78229,6,0
S07956,48029,"South Texas Accelerated Research Therapeutics, LLC",San Antonio,78229,5,0
S07957,48029,"South Texas Accelerated Research Therapeutics, LLC (START",San Antonio,78229,3,0
S07958,48029,South Texas Accelerated Research Therapeutics (START,San Antonio,78229,5,0
S07959,48029,"South Texas Accelerated Research Therapeutics (START), LLC",San Antonio,78229,2,0
S07960,48029,South Texas Accelerated Research Therapeutics (START) San Antonio,San Antonio,78229,3,0
S07961,48029,START,San Antonio,78229,3,0
S07962,48029,START Center for Cancer Research,San Antonio,78229,1,0
S07963,48029,START Center for Cancer Research - San Antonio,San Antonio,78229,1,0
S07964,48029,START San Antonio,San Antonio,78229,36,0
S07965,48029,"START San Antonio, LLC",San Antonio,78229,9,0
S07966,48029,START South Texas Accelerated Research Therapeutics,San Antonio,78229,1,0
S07967,48029,"START - South Texas Accelerated Research Therapeutics, LLC",San Antonio,78229,2,0
S07968,48029,START Texas,San Antonio,78229,1,0
S07969,48029,Texas Dermatology and Laser Specialists,San Antonio,78218,1,0
S07970,48029,Texas Liver Institute,San Antonio,78215,1,0
S07971,48029,Texas Oncology,San Antonio,78240,2,0
S07972,48029,Texas Oncology PA (San Antonio,San Antonio,78240,1,0
S07973,48029,Texas Oncology - San Aantonio,San Antonio,78240,1,0
S07974,48029,Texas Oncology - San Antonio,San Antonio,78240,23,0
S07975,48029,Texas Oncology-San Antonio Cancer Care,San Antonio,78216,1,0
S07976,48029,Texas Oncology - San Antonio Medical Center,San Antonio,78240,6,0
S07977,48029,Texas Oncology-San Antonio Medical Center Pharmacy,San Antonio,78229,1,0
S07978,48029,Texas Oncology - San Antonio Medical Center - Research Drive,San Antonio,78240,3,0
S07979,48029,Texas Oncology San Antonio Medical Center Usor,San Antonio,,1,0
S07980,48029,Texas Oncology - San Antonio Northeast,San Antonio,78217,2,0
S07981,48029,Texas Oncology - San Antonio Stone Oak,San Antonio,78258,1,0
S07982,48029,Texas Transplant Institute,San Antonio,78229,5,0
S07983,48029,The Cancer Therapy and Research Center at UTHSCSA,San Antonio,78229,3,0
S07984,48029,The START Center,San Antonio,78229,2,0
S07985,48029,The Start Center for Cancer Care,San Antonio,78229,1,0
S07986,48029,The University of Texas Health Science Center at San Antonio,San Antonio,78229,2,0
S07987,48029,The University of Texas Health Sciences Center at San Antonio - Mays Cancer Center,San Antonio,78229,1,0
S07988,48029,University Hospital,San Antonio,78229,1,0
S07989,48029,University Hospital System,San Antonio,78228,1,0
S07990,48029,University of Texas Health Mays Cancer Center,San Antonio,78229,1,0
S07991,48029,University of Texas Health San Antonio Mays Cancer Center,San Antonio,78229,1,0
S07992,48029,University of Texas Health Science Center,San Antonio,78229,1,0
S07993,48029,University of Texas Health Science Center at San Antonio,San Antonio,78229,16,0
S07994,48029,University of Texas Health Science Center San Antonio,San Antonio,78229,3,0
S07995,48029,University of Texas Health Science Center San Antonio at the Cancer Therapy and Research Center,San Antonio,78229,2,0
S07996,48029,University of Texas San Antonio (UTSA,San Antonio,78229,1,0
S07997,48029,University of Texas (UT) Health,San Antonio,78229,1,0
S07998,48029,Urology San Antonio,San Antonio,78229,3,0
S07999,48029,"Urology San Antonio, PA dba USA Clinical Trials",San Antonio,78229,2,0
S08000,48029,USA Clinical Trials,San Antonio,78229,3,0
S08001,48029,USA Operation d/b/a US Clinical Trials,San Antonio,78229,1,0
S08002,48029,USA03-0,San Antonio,78229,1,0
S08003,48029,USO - Texas Oncology - San Antonio,San Antonio,78240,1,0
S08004,48029,USOR - TX Oncology - SA NE,San Antonio,78217,1,0
S08005,48029,UT Health,San Antonio,78229,2,0
S08006,48029,UT Health Mays Cancer Center,San Antonio,78229,1,0
S08007,48029,UT Health San Antonio,San Antonio,78229,3,0
S08008,48029,UT Health San Antonio - Mays Cancer Center,San Antonio,78229,3,0
S08009,48029,UT Health San Antonio MD Anderson Cancer Center,San Antonio,78229,3,0
S08010,48029,UT San Antonio Mays Cancer,San Antonio,78229,1,0
S08011,48039,Texas Oncology - Gulf Coast,Pearland,77584,8,0
S08012,48041,Baylor Scott & White Medical Center,Round Rock,77845,1,0
S08013,48041,MD Anderson Cancer Center,Houston,77807,1,0
S08014,48061,Texas Oncology - Central South,Harlingen,78550,2,0
S08015,48061,Texas Oncology - Central/South Texas,Harlingen,78550,2,0
S08016,48061,Texas Oncology - Harlingen,Harlingen,78550,1,0
S08017,48061,"Texas Oncology - Harlingen, Medical Arts Pavillion",Harlingen,78550,1,0
S08018,48061,USOR - Texas Oncology,Harlingen,78550,1,0
S08019,48067,Mary Crowley Cancer Research,Dallas,75521,1,0
S08020,48085,Site 18,Plano,75075,1,1
S08021,48085,Exelixis,Plano,75075,1,0
S08022,48085,Methodist Richardson Cancer Center,Richardson,75082,1,0
S08023,48085,Research Site,Plano,75075,1,1
S08024,48085,Texas Oncology - DFW,Plano,75075,2,0
S08025,48085,Texas Oncology-Northeast Texas,Allen,75013,7,0
S08026,48085,Texas Oncology P A Plano East,Plano,75075,1,0
S08027,48085,Texas Oncology - Plano East,Plano,75075,2,0
S08028,48085,Texas Oncology - Plano West,Plano,75093,2,0
S08029,48113,Site-104,Dallas,75231,2,1
S08030,48113,015,Irving,75039,1,0
S08031,48113,Avenzo Therapeutics Recruiting Site,Irving,75039,2,0
S08032,48113,Baylor Charles A. Sammons Cancer Center,Dallas,75246,2,0
S08033,48113,Baylor Scott and White,Dallas,75246,1,0
S08034,48113,"Baylor, Scott and White Research Institute",Dallas,75246,1,0
S08035,48113,Baylor Scott and White Research Institute (Adults only,Dallas,75246,1,0
S08036,48113,Baylor Scott & White Health,Dallas,75246,1,0
S08037,48113,Baylor Scott & White Research Institute,Dallas,75246,2,0
S08038,48113,"Baylor Scott & White Research Institute, Texas Oncology",Dallas,75246,2,0
S08039,48113,Baylor University,Dallas,75246,1,0
S08040,48113,Baylor University Medical Center,Dallas,75246,11,0
S08041,48113,"Baylor University Medical Center, Baylor Charles A Sammons Cancer Center",Dallas,75246,1,0
S08042,48113,"Baylor University Medical Center, Investigational Drug Services, Department of Pharmacy",Dallas,75246,1,0
S08043,48113,Cancer Center Outpatient Building,Dallas,75235,1,0
S08044,48113,CBCC Global Research,Dallas,75230,1,0
S08045,48113,Children's Medical Center- UTSW,Dallas,75235,1,0
S08046,48113,Clemments University Hospital,Dallas,75235,1,0
S08047,48113,Clinical Study Site,Dallas,75235,4,0
S08048,48113,Clinical Trial Site,Dallas,75390,1,0
S08049,48113,Crinetics Study Site,Irving,75039,1,0
S08050,48113,Dallas Cancer Specialists,Garland,75042,1,0
S08051,48113,Dallas VA Medical Center,Dallas,75216,2,0
S08052,48113,Dren Investigational Site,Dallas,75230,1,0
S08053,48113,Exelixis,Dallas,75246,3,0
S08054,48113,Genetic Cancer Prevention Clinic - UT Southwestern,Dallas,75390,1,0
S08055,48113,GSK Investigational Site,Dallas,75246,4,0
S08056,48113,Harold C. Simmons Comprehensive Cancer Center,Dallas,75390,1,0
S08057,48113,Investigative Site US067,Dallas,75246,1,0
S08058,48113,Mary Crowley Cancer Center,Dallas,75230,1,0
S08059,48113,Mary Crowley Cancer Research,Dallas,75230,17,0
S08060,48113,Mary Crowley Cancer Research Center,Dallas,75251,3,0
S08061,48113,Mary Crowley Cancer Research Centers,Dallas,75230,2,0
S08062,48113,Mary Crowley Cancer Research Centers - Medical City Hospital - Dallas,Dallas,75230,1,0
S08063,48113,Mary Crowley Research Center US Oncology,Dallas,75230,1,0
S08064,48113,Maryland Oncology Hematology Healing Way - USOR,Irving,75063,1,0
S08065,48113,Medical City Dallas Hospital,Dallas,75230,2,0
S08066,48113,Medical Oncology Hematology Consultants,Irving,75063,1,0
S08067,48113,NEO-811 Dallas Site,Dallas,75039,1,0
S08068,48113,NEXT Dallas,Irving,75039,27,0
S08069,48113,NEXT Dallas - Oncology Department,Irving,75039,2,0
S08070,48113,NEXT Oncology,Irving,75039,15,0
S08071,48113,NEXT Oncology Dallas,Irving,75039,23,0
S08072,48113,NEXT Oncology - Irving,Irving,75039,1,0
S08073,48113,NEXT Texas LLC - Dallas,Dallas,75039,2,0
S08074,48113,Nexus Health,Irving,75063,1,0
S08075,48113,NGM Clinical Study Site,Dallas,75390,1,0
S08076,48113,Normunity Investigational Site,Dallas,75230,1,0
S08077,48113,Ohio State University-Telemedicine,Dallas,75208,1,0
S08078,48113,Old Parkland Hospital Hematology Oncology Clinic,Dallas,75235,1,0
S08079,48113,Parkland Health and Hospital System,Dallas,75235,3,0
S08080,48113,Parkland Health & Hospital System,Dallas,75235,2,0
S08081,48113,Parkland Memorial Hospital,Dallas,75235,25,0
S08082,48113,Research,Dallas,75390,2,0
S08083,48113,Research Site,Dallas,75246,13,1
S08084,48113,Reveal Research Institute,Dallas,75235,1,0
S08085,48113,Sansum Clinic 540 W - USOR,Irving,75063,1,0
S08086,48113,Sarah Cannon Research Institute,Dallas,75230,1,0
S08087,48113,Sarah Cannon Research Institute at Mary Crowley,Dallas,75230,6,0
S08088,48113,SCRI at Mary Crowley,Dallas,75230,5,0
S08089,48113,SCRI - Mary Crowley Cancer Research,Dallas,75230,1,0
S08090,48113,SCRI - Texas Oncology Dallas,Dallas,95246,1,0
S08091,48113,Texas Oncology,Dallas,75246,11,0
S08092,48113,Texas Oncology - Baylor Charles A. Sammons Cancer Center,Dallas,75246,11,0
S08093,48113,Texas Oncology-Baylor Sammons Cancer Center,Dallas,75246,2,0
S08094,48113,Texas Oncology Baylor University Medical Center,Dallas,75246,1,0
S08095,48113,Texas Oncology Baylorcharles A Sammons Cancer Center,Dallas,,1,0
S08096,48113,Texas Oncology Dallas,Dallas,75251,2,0
S08097,48113,Texas Oncology - Dallas Fort Worth,Dallas,75203,1,0
S08098,48113,Texas Oncology - Dallas Fort Worth (DFW) - Baylor Charles A. Sammons Cancer Center,Dallas,75246,1,0
S08099,48113,Texas Oncology Dallas Medical City,Dallas,75230,1,0
S08100,48113,Texas Oncology Dallas Methodist,Dallas,75203,1,0
S08101,48113,Texas Oncology Dallas Presbyterian,Dallas,75231,1,0
S08102,48113,Texas Oncology-Dallas Presbyterian Hospital,Dallas,75231,2,0
S08103,48113,Texas Oncology - Dallas (Sammons,Dallas,75246,1,0
S08104,48113,Texas Oncology - Dallas SCRI,Dallas,75246,1,0
S08105,48113,Texas Oncology - Dallas - Worth Street,Dallas,75246,3,0
S08106,48113,Texas Oncology - DFW,Dallas,75246,30,0
S08107,48113,Texas Oncology - DFW (Sammons CC,Dallas,75246,2,0
S08108,48113,Texas Oncology Gulf Coast,Irving,75063,1,0
S08109,48113,Texas Oncology - Medical City,Dallas,75230,1,0
S08110,48113,Texas Oncology Methodist Charlton Cancer Center,Dallas,75237,1,0
S08111,48113,"Texas Oncology, P.A.",Dallas,75251,3,0
S08112,48113,Texas Oncology-Presbyterian Cancer Center,Dallas,75231,1,0
S08113,48113,Texas Oncology / Sammons Cancer Center,Dallas,75246,4,0
S08114,48113,Texas Oncology- Sammons- DFW,Dallas,75246,1,0
S08115,48113,Texas Oncology West,Irving,75063,1,0
S08116,48113,Texas Oncology (Worth) - USOR,Dallas,,1,0
S08117,48113,Texas Retina Associates - Dallas,Dallas,75231,1,0
S08118,48113,The University of Texas Southwestern Medical Center,Dallas,75390,6,0
S08119,48113,The University of Texas Southwestern Medical Center at Dallas,Dallas,,1,0
S08120,48113,TX Onc - Methodist Charlton,Dallas,75237,1,0
S08121,48113,TX Onc - Methodist Dallas,Dallas,75203,1,0
S08122,48113,TX Onc - Presbyterian Dallas,Dallas,75231,1,0
S08123,48113,TX Onc - Sammons,Dallas,75246,1,0
S08124,48113,Univ of Texas Southwest Med Center,Dallas,,1,0
S08125,48113,Univ. of TX Southwestern Medical Center - Zale Lipshy University Hospital,Dallas,75390,1,0
S08126,48113,University of Texas Southwest Medical,Dallas,75390,1,0
S08127,48113,University of Texas Southwestern,Dallas,75390,16,0
S08128,48113,"University of Texas Southwestern, Harold C. Simmons Comprehensive Cancer Center",Dallas,75235,2,0
S08129,48113,University of Texas Southwestern Medical Center,Dallas,75390,63,0
S08130,48113,University of Texas Southwestern Medical Center-5323 Harry Hines Blvd,Dallas,,1,0
S08131,48113,University of Texas Southwestern Medical Center - Children's Medical Center (Pediatrics only,Dallas,75390,1,0
S08132,48113,University of Texas Southwestern Medical Center/Clinical Research Department,Dallas,,1,0
S08133,48113,University of Texas Southwestern Medical Center Harold C Simmons Comprehensive Cancer Center Blood,Dallas,75235,1,0
S08134,48113,University of Texas Southwestern Medical Center - Simmons Cancer Center,Dallas,75235,4,0
S08135,48113,University of Texas Southwestern Medical Center - Urology Clinic,Dallas,75390,1,0
S08136,48113,"University of Texas Southwestern Medical Center - William P. Clements, Jr., University Hospital",Dallas,75235,4,0
S08137,48113,University of Texas Southwestern Medical Center-Zale Lipshy University Hospital,Dallas,75390,3,0
